1.0,1.205806003388716,0.65703125,0.8035908135352656,0.0,0.005859375,0.02734375,0.208984375,0.7578125
2.0,0.026629561369190924,1.0,0.6733301006752299,0.0,0.001953125,0.029296875,0.15234375,0.81640625
3.0,0.012098068393243011,1.0,0.6620145460983622,0.0,0.001953125,0.029296875,0.171875,0.796875
4.0,0.00806448367802659,1.0,0.6651323044716264,0.0,0.001953125,0.029296875,0.1796875,0.7890625
5.0,0.0060553940311365295,1.0,0.6706016910575272,0.0,0.001953125,0.029296875,0.18359375,0.78515625
6.0,0.004840662921196781,1.0,0.6635452448554133,0.0,0.001953125,0.03125,0.181640625,0.78515625
7.0,0.004027153587230714,1.0,0.6649735306546063,0.0,0.001953125,0.03125,0.189453125,0.77734375
8.0,0.0034457478705007816,1.0,0.6721519740040094,0.0,0.001953125,0.03125,0.189453125,0.77734375
9.0,0.0030112289805401815,1.0,0.673950221398627,0.0,0.001953125,0.03125,0.19140625,0.775390625
10.0,0.0026705959953687852,1.0,0.6706825875990035,0.0,0.001953125,0.03125,0.19140625,0.775390625
11.0,0.002398012484263745,1.0,0.6739155035211297,0.0,0.001953125,0.03125,0.193359375,0.7734375
12.0,0.002176334013711312,1.0,0.6739580842368014,0.0,0.001953125,0.03125,0.193359375,0.7734375
13.0,0.0019920458216802217,1.0,0.6749902669671428,0.0,0.001953125,0.029296875,0.1953125,0.7734375
14.0,0.0018343701540288748,1.0,0.6771253045581034,0.0,0.001953125,0.03125,0.1953125,0.771484375
15.0,0.0017000590996758547,1.0,0.678739853922707,0.0,0.001953125,0.03125,0.1953125,0.771484375
16.0,0.0015838452682146453,1.0,0.6820358131890316,0.0,0.001953125,0.03125,0.197265625,0.76953125
17.0,0.0014828408266112092,1.0,0.6813089666093219,0.0,0.001953125,0.03125,0.197265625,0.76953125
18.0,0.0013933075269960682,1.0,0.6838793479009837,0.0,0.001953125,0.029296875,0.19921875,0.76953125
19.0,0.001313867141107039,1.0,0.6842234076302702,0.0,0.001953125,0.03125,0.197265625,0.76953125
20.0,0.0012429698927007848,1.0,0.6836776120926515,0.0,0.001953125,0.029296875,0.197265625,0.771484375
21.0,0.001179270405373245,1.0,0.6874226848012768,0.0,0.001953125,0.03125,0.197265625,0.76953125
22.0,0.0011212520257686265,1.0,0.6863694526118707,0.0,0.001953125,0.029296875,0.19921875,0.76953125
23.0,0.0010689221462598653,1.0,0.689798771823007,0.0,0.001953125,0.029296875,0.203125,0.765625
24.0,0.0010213054183623171,1.0,0.6886928347466892,0.0,0.001953125,0.029296875,0.19921875,0.76953125
25.0,0.0009775105063454248,1.0,0.6904114017506799,0.0,0.001953125,0.029296875,0.19921875,0.76953125
26.0,0.0009372006793455512,1.0,0.691909429210682,0.0,0.001953125,0.029296875,0.201171875,0.767578125
27.0,0.0009001196890494612,1.0,0.692978855405272,0.0,0.001953125,0.029296875,0.203125,0.765625
28.0,0.000865793464527087,1.0,0.6945454608303407,0.0,0.001953125,0.029296875,0.205078125,0.763671875
29.0,0.0008339001087733777,1.0,0.6939621105939295,0.0,0.001953125,0.029296875,0.203125,0.765625
30.0,0.0008043184352573007,1.0,0.6941560873519848,0.0,0.001953125,0.029296875,0.203125,0.765625
31.0,0.0007767866768517706,1.0,0.6957439187999626,0.0,0.001953125,0.029296875,0.20703125,0.76171875
32.0,0.0007510890495723288,1.0,0.6970395203966291,0.0,0.001953125,0.029296875,0.20703125,0.76171875
33.0,0.0007268267249855853,1.0,0.6988614400220285,0.0,0.001953125,0.029296875,0.208984375,0.759765625
34.0,0.0007042174006528512,1.0,0.6978044046309151,0.0,0.001953125,0.029296875,0.20703125,0.76171875
35.0,0.0006828810396655172,1.0,0.6988326042769586,0.0,0.001953125,0.029296875,0.208984375,0.759765625
36.0,0.0006628014675698068,1.0,0.7006125654088464,0.0,0.001953125,0.029296875,0.212890625,0.755859375
37.0,0.0006438800669457123,1.0,0.7017712627020956,0.0,0.001953125,0.029296875,0.212890625,0.755859375
38.0,0.0006259350079744763,1.0,0.7019914333732231,0.0,0.001953125,0.029296875,0.212890625,0.755859375
39.0,0.0006089927933317085,1.0,0.7029610402532853,0.0,0.001953125,0.029296875,0.212890625,0.755859375
40.0,0.0005928546661380096,1.0,0.7038278569061731,0.0,0.001953125,0.029296875,0.212890625,0.755859375
41.0,0.0005776397979389003,1.0,0.7037744423278127,0.0,0.001953125,0.029296875,0.212890625,0.755859375
42.0,0.0005631114172501839,1.0,0.7047066942059246,0.0,0.001953125,0.029296875,0.2109375,0.7578125
43.0,0.0005493316853062424,1.0,0.7051033326461038,0.0,0.001953125,0.029296875,0.212890625,0.755859375
44.0,0.0005361928717775299,1.0,0.7053257335392118,0.0,0.001953125,0.029296875,0.212890625,0.755859375
45.0,0.0005236640620296384,1.0,0.7054842869897584,0.0,0.001953125,0.029296875,0.212890625,0.755859375
46.0,0.0005116283075494721,1.0,0.7068110362911284,0.0,0.001953125,0.029296875,0.212890625,0.755859375
47.0,0.0005001632571293158,1.0,0.7072659684863538,0.0,0.001953125,0.029296875,0.2109375,0.7578125
48.0,0.0004892583574473974,1.0,0.7081564944628553,0.0,0.001953125,0.029296875,0.212890625,0.755859375
49.0,0.00047875402833597036,1.0,0.7085339586897135,0.0,0.001953125,0.029296875,0.21484375,0.75390625
50.0,0.0004686944946570293,1.0,0.7094496388344851,0.0,0.001953125,0.029296875,0.212890625,0.755859375
