1.0,0.5493041137524415,0.8546875,0.4738149647600949,0.00390625,0.00390625,0.06640625,0.03125,0.89453125
2.0,0.00670065985104884,1.0,0.4364381623454392,0.00390625,0.00390625,0.06640625,0.03125,0.89453125
3.0,0.00381349138024234,1.0,0.42579972703242674,0.00390625,0.00390625,0.0703125,0.03125,0.890625
4.0,0.0027086102336397744,1.0,0.4158259418036323,0.00390625,0.00390625,0.0625,0.03125,0.8984375
5.0,0.002110183157128631,1.0,0.4096793449134566,0.00390625,0.00390625,0.06640625,0.03125,0.89453125
6.0,0.0017300951417382748,1.0,0.4044965809152927,0.0,0.00390625,0.06640625,0.03125,0.8984375
7.0,0.0014680226540804142,1.0,0.4011964512465056,0.0,0.00390625,0.06640625,0.03125,0.8984375
8.0,0.0012754618533108442,1.0,0.39691523849614896,0.0,0.00390625,0.06640625,0.03125,0.8984375
9.0,0.0011277296005118842,1.0,0.394615497047198,0.0,0.00390625,0.06640625,0.03125,0.8984375
10.0,0.0010110549972068839,1.0,0.3913216414366616,0.0,0.00390625,0.06640625,0.03125,0.8984375
11.0,0.0009164520629383333,1.0,0.38938702091400046,0.0,0.00390625,0.06640625,0.03125,0.8984375
12.0,0.0008381956206449104,1.0,0.3870053673745133,0.0,0.00390625,0.06640625,0.03125,0.8984375
13.0,0.0007722971315615723,1.0,0.3860450475185644,0.0,0.00390625,0.06640625,0.03125,0.8984375
14.0,0.0007162198328387603,1.0,0.3838654015271459,0.0,0.00390625,0.06640625,0.02734375,0.90234375
15.0,0.0006676696143586014,1.0,0.3822500473615946,0.0,0.00390625,0.06640625,0.02734375,0.90234375
16.0,0.0006254046464846397,1.0,0.3810655432025669,0.0,0.00390625,0.06640625,0.02734375,0.90234375
17.0,0.0005881253808865949,1.0,0.3800059630011674,0.0,0.00390625,0.06640625,0.02734375,0.90234375
18.0,0.0005552116278977337,1.0,0.3783804951963248,0.0,0.00390625,0.06640625,0.02734375,0.90234375
19.0,0.0005256608726540435,1.0,0.3774189279647544,0.0,0.00390625,0.06640625,0.02734375,0.90234375
20.0,0.0004991839618924132,1.0,0.37666554875613656,0.0,0.00390625,0.06640625,0.02734375,0.90234375
